gene_id,gene_name,entrezid,gene_biotype
ENSG00000236193,LINC01953,NA,lncRNA
ENSG00000272519,AC079610.2,NA,lncRNA
ENSG00000196096,SPAG16-DT,NA,lncRNA
ENSG00000144451,SPAG16,79582,protein_coding
ENSG00000265734,MIR4438,NA,miRNA
ENSG00000197585,AC068051.1,NA,lncRNA
ENSG00000213917,RPL5P8,NA,processed_pseudogene
ENSG00000174453,VWC2L,402117,protein_coding
ENSG00000224257,VWC2L-IT1,NA,lncRNA
ENSG00000177261,ENSAP3,NA,processed_pseudogene
ENSG00000138376,BARD1,580,protein_coding
ENSG00000229267,SNHG31,NA,lncRNA
ENSG00000207274,SNORA70I,NA,snoRNA
ENSG00000230076,RPL10P6,NA,processed_pseudogene
ENSG00000144452,ABCA12,26154,protein_coding
ENSG00000227769,AC072062.1,NA,lncRNA
ENSG00000237571,AC073284.1,NA,lncRNA
ENSG00000138363,ATIC,471,protein_coding
ENSG00000115414,FN1,2335,protein_coding
ENSG00000230695,AC012462.3,NA,lncRNA
ENSG00000225166,AC012462.1,NA,lncRNA
ENSG00000228618,AC012462.2,NA,lncRNA
ENSG00000234938,AC012668.2,NA,lncRNA
ENSG00000237525,AC012668.3,NA,lncRNA
ENSG00000227981,AC012668.1,NA,lncRNA
ENSG00000235770,LINC00607,NA,lncRNA
ENSG00000230838,LINC01614,NA,lncRNA
ENSG00000216721,AC093850.1,NA,processed_pseudogene
ENSG00000227824,AC122136.1,NA,lncRNA
ENSG00000226276,AC093382.1,NA,lncRNA
ENSG00000118242,MREG,55686,protein_coding
ENSG00000115425,PECR,55825,protein_coding
ENSG00000163449,TMEM169,92691,protein_coding
ENSG00000079246,XRCC5,7520,protein_coding
ENSG00000232970,POLHP1,NA,processed_pseudogene
ENSG00000236478,AC012513.2,NA,processed_pseudogene
ENSG00000279348,AC012513.3,NA,TEC
ENSG00000260804,LINC01963,NA,lncRNA
ENSG00000144583,MARCH4,57574,protein_coding
ENSG00000231092,AC012513.1,NA,lncRNA
ENSG00000233581,AC069155.1,NA,lncRNA
ENSG00000235042,AC098820.2,NA,lncRNA
ENSG00000138375,SMARCAL1,50485,protein_coding
ENSG00000232485,AC098820.1,NA,lncRNA
ENSG00000241520,AC098820.3,NA,lncRNA
ENSG00000197756,RPL37A,6168,protein_coding
ENSG00000224391,LINC01280,NA,lncRNA
ENSG00000225794,AC073321.1,NA,lncRNA
ENSG00000235444,PSMB3P2,NA,processed_pseudogene
ENSG00000115457,IGFBP2,3485,protein_coding
ENSG00000115461,IGFBP5,3488,protein_coding
ENSG00000236886,AC007563.2,NA,lncRNA
ENSG00000237930,AC007563.3,NA,processed_pseudogene
ENSG00000222832,RNA5SP120,NA,rRNA_pseudogene
ENSG00000229352,AC007563.1,NA,lncRNA
ENSG00000234588,FABP5P14,NA,processed_pseudogene
ENSG00000231597,AC007557.2,NA,lncRNA
ENSG00000118245,TNP1,7141,protein_coding
ENSG00000223874,LINC01921,NA,lncRNA
ENSG00000237479,AC007557.4,NA,lncRNA
ENSG00000227021,AC007557.1,NA,lncRNA
ENSG00000236295,AC007557.3,NA,lncRNA
ENSG00000259855,AC007749.1,NA,lncRNA
ENSG00000251982,RN7SKP43,NA,misc_RNA
ENSG00000233143,DIRC3-AS1,NA,lncRNA
ENSG00000278004,AC009492.1,NA,misc_RNA
ENSG00000231672,DIRC3,NA,lncRNA
ENSG00000224414,AC010886.1,NA,processed_pseudogene
ENSG00000231035,RPL7L1P9,NA,processed_pseudogene
ENSG00000079308,TNS1,7145,protein_coding
ENSG00000275458,MIR6809,NA,miRNA
ENSG00000223923,AC010136.1,NA,lncRNA
ENSG00000188282,RUFY4,285180,protein_coding
ENSG00000229754,CXCR2P1,NA,transcribed_unprocessed_pseudogene
ENSG00000180871,CXCR2,3579,protein_coding
ENSG00000163464,CXCR1,3577,protein_coding
ENSG00000224159,HMGB1P9,NA,processed_pseudogene
ENSG00000163466,ARPC2,10109,protein_coding
ENSG00000261338,AC021016.2,NA,lncRNA
ENSG00000179921,GPBAR1,151306,protein_coding
ENSG00000127837,AAMP,14,protein_coding
ENSG00000127838,PNKD,25953,protein_coding
ENSG00000135926,TMBIM1,64114,protein_coding
ENSG00000284173,MIR6513,NA,miRNA
ENSG00000237281,CATIP-AS2,NA,lncRNA
ENSG00000278524,MIR6810,NA,miRNA
ENSG00000230580,AC021016.1,NA,processed_pseudogene
ENSG00000158428,CATIP,375307,protein_coding
ENSG00000225062,CATIP-AS1,NA,lncRNA
ENSG00000018280,SLC11A1,6556,protein_coding
ENSG00000144579,CTDSP1,58190,protein_coding
ENSG00000273361,AC021016.3,NA,lncRNA
ENSG00000199121,MIR26B,407017,miRNA
ENSG00000127831,VIL1,7429,protein_coding
ENSG00000135913,USP37,57695,protein_coding
ENSG00000222714,RN7SKP38,NA,misc_RNA
ENSG00000144580,CNOT9,9125,protein_coding
ENSG00000207393,RNU6-136P,NA,snRNA
ENSG00000115556,PLCD4,84812,protein_coding
ENSG00000273466,AC012510.1,NA,lncRNA
ENSG00000115568,ZNF142,7701,protein_coding
ENSG00000074582,BCS1L,617,protein_coding
ENSG00000163481,RNF25,64320,protein_coding
ENSG00000163482,STK36,27148,protein_coding
ENSG00000135912,TTLL4,9654,protein_coding
ENSG00000135929,CYP27A1,1593,protein_coding
ENSG00000272555,AC009974.1,NA,lncRNA
ENSG00000115592,PRKAG3,53632,protein_coding
ENSG00000283639,MIR9500,NA,miRNA
ENSG00000232625,RPL23AP31,NA,processed_pseudogene
ENSG00000115596,WNT6,7475,protein_coding
ENSG00000135925,WNT10A,80326,protein_coding
ENSG00000228135,LINC01494,NA,lncRNA
ENSG00000200029,RNU6-642P,NA,snRNA
ENSG00000235024,AC097468.2,NA,lncRNA
ENSG00000224928,KRT8P30,NA,processed_pseudogene
ENSG00000171450,CDK5R2,8941,protein_coding
ENSG00000236445,LINC00608,NA,lncRNA
ENSG00000163497,FEV,54738,protein_coding
ENSG00000163499,CRYBA2,1412,protein_coding
ENSG00000198973,MIR375,494324,miRNA
ENSG00000224090,AC097468.1,NA,lncRNA
ENSG00000181378,CFAP65,255101,protein_coding
ENSG00000163501,IHH,3549,protein_coding
ENSG00000264755,MIR3131,NA,miRNA
ENSG00000272644,AC097468.3,NA,lncRNA
ENSG00000187736,NHEJ1,79840,protein_coding
ENSG00000280537,AC068946.1,NA,protein_coding
ENSG00000240317,RN7SL764P,NA,misc_RNA
ENSG00000213901,SLC23A3,151295,protein_coding
ENSG00000115649,CNPPD1,27013,protein_coding
ENSG00000144567,RETREG2,79137,protein_coding
ENSG00000158552,ZFAND2B,130617,protein_coding
ENSG00000115657,ABCB6,10058,protein_coding
ENSG00000284820,AC068946.2,NA,protein_coding
ENSG00000198925,ATG9A,79065,protein_coding
ENSG00000163516,ANKZF1,55139,protein_coding
ENSG00000163521,GLB1L,79411,protein_coding
ENSG00000115661,STK16,8576,protein_coding
ENSG00000127824,TUBA4A,7277,protein_coding
ENSG00000243910,TUBA4B,80086,protein_coding
ENSG00000135924,DNAJB2,3300,protein_coding
ENSG00000054356,PTPRN,5798,protein_coding
ENSG00000207647,MIR153-1,406944,miRNA
ENSG00000230432,AC114803.1,NA,lncRNA
ENSG00000182698,RESP18,389075,protein_coding
ENSG00000232789,AC053503.3,NA,unprocessed_pseudogene
ENSG00000123992,DNPEP,23549,protein_coding
ENSG00000229525,AC053503.2,NA,lncRNA
ENSG00000175084,DES,1674,protein_coding
ENSG00000234638,AC053503.4,NA,lncRNA
ENSG00000280323,AC053503.6,NA,TEC
ENSG00000072195,SPEG,10290,protein_coding
ENSG00000227432,AC053503.1,NA,lncRNA
ENSG00000268603,AC053503.5,NA,lncRNA
ENSG00000144591,GMPPA,29926,protein_coding
ENSG00000072182,ASIC4,55515,protein_coding
ENSG00000123989,CHPF,79586,protein_coding
ENSG00000188760,TMEM198,130612,protein_coding
ENSG00000268896,AC009955.3,NA,lncRNA
ENSG00000265252,MIR3132,NA,miRNA
ENSG00000124006,OBSL1,23363,protein_coding
ENSG00000269068,AC009955.4,NA,lncRNA
ENSG00000123999,INHA,3623,protein_coding
ENSG00000222678,RN7SKP213,NA,misc_RNA
ENSG00000144589,STK11IP,114790,protein_coding
ENSG00000228973,AC009955.1,NA,lncRNA
ENSG00000114923,SLC4A3,6508,protein_coding
ENSG00000267919,AC009955.2,NA,lncRNA
ENSG00000231802,AC009502.1,NA,processed_pseudogene
ENSG00000227308,LINC02832,NA,lncRNA
ENSG00000223903,RPL23P4,NA,processed_pseudogene
ENSG00000228909,LINC01803,NA,lncRNA
ENSG00000266518,MIR4268,NA,miRNA
ENSG00000225911,AC009310.1,NA,processed_pseudogene
ENSG00000239498,AC019211.1,NA,lncRNA
ENSG00000235337,AC093083.1,NA,lncRNA
ENSG00000236451,AC067956.1,NA,lncRNA
ENSG00000224819,AC093843.1,NA,lncRNA
ENSG00000232089,AC011233.1,NA,processed_pseudogene
ENSG00000116106,EPHA4,2043,protein_coding
ENSG00000226726,TMEM256P2,NA,processed_pseudogene
ENSG00000272944,AC079834.2,NA,lncRNA
ENSG00000230406,AC079834.1,NA,processed_pseudogene
ENSG00000234446,AC068489.1,NA,lncRNA
ENSG00000233868,AC009302.1,NA,processed_pseudogene
ENSG00000226666,HSPA9P1,NA,processed_pseudogene
ENSG00000226331,RPL23AP28,NA,processed_pseudogene
ENSG00000135903,PAX3,5077,protein_coding
ENSG00000163081,CCDC140,151278,protein_coding
ENSG00000267034,AC010980.1,NA,lncRNA
ENSG00000237732,CT75,440934,transcribed_unprocessed_pseudogene
ENSG00000163082,SGPP2,130367,protein_coding
ENSG00000228670,NANOGP2,NA,processed_pseudogene
ENSG00000202016,RNU6-619P,NA,snRNA
ENSG00000234285,GAPDHP49,NA,processed_pseudogene
ENSG00000116120,FARSB,10056,protein_coding
ENSG00000124003,MOGAT1,116255,protein_coding
ENSG00000233751,AC104772.2,NA,processed_pseudogene
ENSG00000203531,AC104772.1,NA,processed_pseudogene
ENSG00000235225,AC016712.1,NA,processed_pseudogene
ENSG00000123983,ACSL3,2181,protein_coding
ENSG00000224121,ATG12P2,NA,processed_pseudogene
ENSG00000234193,AC013476.1,NA,lncRNA
ENSG00000278083,AC013476.2,NA,processed_pseudogene
ENSG00000152049,KCNE4,23704,protein_coding
ENSG00000243125,RN7SL807P,NA,misc_RNA
ENSG00000233299,HIGD1AP4,NA,processed_pseudogene
ENSG00000231189,AC013448.1,NA,lncRNA
ENSG00000235610,AC013448.2,NA,lncRNA
ENSG00000171951,SCG2,7857,protein_coding
ENSG00000226539,AC012512.1,NA,processed_pseudogene
ENSG00000152056,AP1S3,130340,protein_coding
ENSG00000085449,WDFY1,57590,protein_coding
ENSG00000135900,MRPL44,65080,protein_coding
ENSG00000228802,AC073641.1,NA,lncRNA
ENSG00000135919,SERPINE2,5270,protein_coding
ENSG00000224826,AC019109.1,NA,processed_pseudogene
ENSG00000228681,AC008072.1,NA,processed_pseudogene
ENSG00000124019,FAM124B,79843,protein_coding
ENSG00000274629,AC073052.2,NA,lncRNA
ENSG00000036257,CUL3,8452,protein_coding
ENSG00000228446,AC073052.1,NA,processed_pseudogene
ENSG00000283428,CCDC195,NA,protein_coding
ENSG00000135905,DOCK10,55619,protein_coding
ENSG00000263828,MIR4439,NA,miRNA
ENSG00000144460,NYAP2,57624,protein_coding
ENSG00000228206,AC016717.1,NA,processed_pseudogene
ENSG00000273301,AC016717.2,NA,lncRNA
ENSG00000279015,AC016717.3,NA,TEC
ENSG00000230621,AC068138.1,NA,processed_pseudogene
ENSG00000235070,AC062015.1,NA,lncRNA
ENSG00000263363,MIR5702,NA,miRNA
ENSG00000169047,IRS1,3667,protein_coding
ENSG00000272622,AC010735.2,NA,lncRNA
ENSG00000261379,AC010735.1,NA,lncRNA
ENSG00000144468,RHBDD1,84236,protein_coding
ENSG00000212391,AC073149.1,NA,snoRNA
ENSG00000081052,COL4A4,1286,protein_coding
ENSG00000169031,COL4A3,1285,protein_coding
ENSG00000236432,AC097662.1,NA,lncRNA
ENSG00000168958,MFF,56947,protein_coding
ENSG00000168955,TM4SF20,79853,protein_coding
ENSG00000284629,SCYGR1,NA,protein_coding
ENSG00000284092,MIR5703,NA,miRNA
ENSG00000173744,AGFG1,3267,protein_coding
ENSG00000284643,SCYGR2,NA,protein_coding
ENSG00000284622,SCYGR10,NA,polymorphic_pseudogene
ENSG00000042304,C2orf83,56918,protein_coding
ENSG00000284704,SCYGR3,NA,protein_coding
ENSG00000236116,AC064853.1,NA,lncRNA
ENSG00000284631,SCYGR4,NA,protein_coding
ENSG00000284667,SCYGR5,NA,protein_coding
ENSG00000135917,SLC19A3,80704,protein_coding
ENSG00000284725,SCYGR6,NA,protein_coding
ENSG00000284718,SCYGR7,NA,protein_coding
ENSG00000284635,SCYGR8,NA,protein_coding
ENSG00000252346,RNA5SP121,NA,rRNA_pseudogene
ENSG00000226718,SNRPGP8,NA,processed_pseudogene
ENSG00000229172,AC073065.1,NA,processed_pseudogene
ENSG00000115009,CCL20,6364,protein_coding
ENSG00000183514,TDGF1P2,NA,processed_pseudogene
ENSG00000123977,DAW1,164781,protein_coding
ENSG00000272237,AC073065.2,NA,snoRNA
ENSG00000153820,SPHKAP,80309,protein_coding
ENSG00000200281,RNU6-624P,NA,snRNA
ENSG00000203387,AC074019.1,NA,processed_pseudogene
ENSG00000232023,LINC01807,NA,lncRNA
ENSG00000228226,AC012070.1,NA,lncRNA
ENSG00000237322,RPL7L1P10,NA,processed_pseudogene
ENSG00000153823,PID1,55022,protein_coding
ENSG00000226297,AC007677.1,NA,processed_pseudogene
ENSG00000253006,RN7SKP283,NA,misc_RNA
ENSG00000187957,DNER,92737,protein_coding
ENSG00000238782,RNU7-9P,NA,snRNA
ENSG00000235993,AC007559.1,NA,processed_pseudogene
ENSG00000153827,TRIP12,9320,protein_coding
ENSG00000222344,RNU6-613P,NA,snRNA
ENSG00000153832,FBXO36,130888,protein_coding
ENSG00000252333,RNU6-964P,NA,snRNA
ENSG00000231534,FBXO36-IT1,NA,lncRNA
ENSG00000206725,RNU6-1027P,NA,snRNA
ENSG00000163053,SLC16A14,151473,protein_coding
ENSG00000199400,RNY4P19,NA,misc_RNA
ENSG00000225963,AC009950.1,NA,lncRNA
ENSG00000283451,AC009950.2,NA,unitary_pseudogene
ENSG00000135899,SP110,3431,protein_coding
ENSG00000079263,SP140,11262,protein_coding
ENSG00000185404,SP140L,93349,protein_coding
ENSG00000279964,AC009949.1,NA,TEC
ENSG00000067066,SP100,6672,protein_coding
ENSG00000243650,RN7SL834P,NA,misc_RNA
ENSG00000250011,HMGB1P3,NA,processed_pseudogene
ENSG00000235419,AC010149.1,NA,lncRNA
ENSG00000183022,TPM3P8,NA,processed_pseudogene
ENSG00000283202,AC010149.2,NA,unitary_pseudogene
ENSG00000199791,RNU6-451P,NA,snRNA
ENSG00000226125,LINC01907,NA,lncRNA
ENSG00000135932,CAB39,51719,protein_coding
ENSG00000237758,BANF1P3,NA,processed_pseudogene
ENSG00000201044,RNU6-268P,NA,snRNA
ENSG00000270891,AC012507.2,NA,processed_pseudogene
ENSG00000135916,ITM2C,81618,protein_coding
ENSG00000232520,GCSIR,NA,lncRNA
ENSG00000135898,GPR55,9290,protein_coding
ENSG00000230385,AC012507.1,NA,lncRNA
ENSG00000283164,AC012507.3,NA,lncRNA
ENSG00000235013,COX20P2,NA,processed_pseudogene
ENSG00000238062,SPATA3-AS1,NA,lncRNA
ENSG00000173699,SPATA3,130560,protein_coding
ENSG00000204128,C2orf72,257407,protein_coding
ENSG00000261829,AC009407.1,NA,lncRNA
ENSG00000173692,PSMD1,5707,protein_coding
ENSG00000135914,HTR2B,3357,protein_coding
ENSG00000201574,RNU1-93P,NA,snRNA
ENSG00000135931,ARMC9,80210,protein_coding
ENSG00000237039,AC018738.1,NA,processed_pseudogene
ENSG00000263641,MIR4777,NA,miRNA
ENSG00000224376,AC017104.1,NA,lncRNA
ENSG00000156966,B3GNT7,93010,protein_coding
ENSG00000172799,ZBTB8OSP2,NA,processed_pseudogene
ENSG00000230047,AC017104.2,NA,processed_pseudogene
ENSG00000233538,AC017104.3,NA,lncRNA
ENSG00000115053,NCL,4691,protein_coding
ENSG00000207280,SNORD20,NA,snoRNA
ENSG00000202400,SNORD82,NA,snoRNA
ENSG00000283312,AC017104.4,NA,processed_pseudogene
ENSG00000283491,AC017104.5,NA,unprocessed_pseudogene
ENSG00000223198,RNU2-22P,NA,snRNA
ENSG00000181798,LINC00471,NA,lncRNA
ENSG00000171596,NMUR1,10316,protein_coding
ENSG00000231494,AC104634.1,NA,processed_pseudogene
ENSG00000228884,RPL23AP26,NA,processed_pseudogene
ENSG00000177673,TEX44,165100,protein_coding
ENSG00000239202,RN7SL499P,NA,misc_RNA
ENSG00000187514,PTMA,5757,protein_coding
ENSG00000156973,PDE6D,5147,protein_coding
ENSG00000281072,AC073476.4,NA,pseudogene
ENSG00000144524,COPS7B,64708,protein_coding
ENSG00000237641,AC073476.1,NA,processed_pseudogene
ENSG00000261096,AC073476.3,NA,lncRNA
ENSG00000260622,AC073476.2,NA,processed_pseudogene
ENSG00000222246,MIR1471,100302126,miRNA
ENSG00000163273,NPPC,4880,protein_coding
ENSG00000144535,DIS3L2,129563,protein_coding
ENSG00000227033,AC019130.1,NA,lncRNA
ENSG00000207626,MIR562,NA,miRNA
ENSG00000251485,AC068134.3,NA,processed_pseudogene
ENSG00000230122,ECEL1P3,NA,unprocessed_pseudogene
ENSG00000275157,AC068134.4,NA,unprocessed_pseudogene
ENSG00000163283,ALPP,250,protein_coding
ENSG00000224516,AC068134.1,NA,lncRNA
ENSG00000244280,ECEL1P2,NA,transcribed_unprocessed_pseudogene
ENSG00000163286,ALPG,251,protein_coding
ENSG00000204121,ECEL1P1,NA,unprocessed_pseudogene
ENSG00000237087,AC068134.2,NA,lncRNA
ENSG00000223788,DIS3L2P1,NA,unprocessed_pseudogene
ENSG00000163295,ALPI,248,protein_coding
ENSG00000171551,ECEL1,9427,protein_coding
ENSG00000237412,PRSS56,646960,protein_coding
ENSG00000135902,CHRND,1144,protein_coding
ENSG00000196811,CHRNG,1146,protein_coding
ENSG00000221944,TIGD1,200765,protein_coding
ENSG00000284407,MIR5001,NA,miRNA
ENSG00000135930,EIF4E2,9470,protein_coding
ENSG00000237126,AC073254.1,NA,lncRNA
ENSG00000115468,EFHD1,80303,protein_coding
ENSG00000244384,RN7SL359P,NA,misc_RNA
ENSG00000204120,GIGYF2,26058,protein_coding
ENSG00000213055,EEF1B2P7,NA,processed_pseudogene
ENSG00000241409,AC064852.1,NA,lncRNA
ENSG00000115474,KCNJ13,3769,protein_coding
ENSG00000252452,RNU6-107P,NA,snRNA
ENSG00000182600,SNORC,389084,protein_coding
ENSG00000066248,NGEF,25791,protein_coding
ENSG00000222001,AC106876.1,NA,lncRNA
ENSG00000115488,NEU2,4759,protein_coding
ENSG00000168918,INPP5D,3635,protein_coding
ENSG00000263941,RN7SL32P,NA,misc_RNA
ENSG00000085978,ATG16L1,55054,protein_coding
ENSG00000252010,SCARNA5,NA,scaRNA
ENSG00000251791,SCARNA6,NA,scaRNA
ENSG00000130561,SAG,6295,protein_coding
ENSG00000259793,AC013726.1,NA,lncRNA
ENSG00000077044,DGKD,8527,protein_coding
ENSG00000085982,USP40,55230,protein_coding
ENSG00000271639,AC019072.1,NA,processed_pseudogene
ENSG00000228949,UGT1A12P,NA,unprocessed_pseudogene
ENSG00000227846,UGT1A11P,NA,unprocessed_pseudogene
ENSG00000242366,UGT1A8,54576,protein_coding
ENSG00000242515,UGT1A10,54575,protein_coding
ENSG00000234143,UGT1A13P,NA,unprocessed_pseudogene
ENSG00000241119,UGT1A9,54600,protein_coding
ENSG00000244122,UGT1A7,54577,protein_coding
ENSG00000167165,UGT1A6,54578,protein_coding
ENSG00000224814,AC114812.2,NA,lncRNA
ENSG00000240224,UGT1A5,54579,protein_coding
ENSG00000244474,UGT1A4,54657,protein_coding
ENSG00000233445,RPL17P11,NA,processed_pseudogene
ENSG00000243135,UGT1A3,54659,protein_coding
ENSG00000248114,AC114812.3,NA,unprocessed_pseudogene
ENSG00000227802,DNAJB3,414061,transcribed_processed_pseudogene
ENSG00000228445,UGT1A2P,NA,unprocessed_pseudogene
ENSG00000248705,AC114812.4,NA,unprocessed_pseudogene
ENSG00000178836,AC114812.1,NA,transcribed_processed_pseudogene
ENSG00000241635,UGT1A1,54658,protein_coding
ENSG00000185038,MROH2A,339766,protein_coding
ENSG00000123485,HJURP,55355,protein_coding
ENSG00000224287,MSL3P1,NA,transcribed_processed_pseudogene
ENSG00000279809,AC005538.2,NA,TEC
ENSG00000144481,TRPM8,79054,protein_coding
ENSG00000237581,AC005538.1,NA,lncRNA
ENSG00000072080,SPP2,6694,protein_coding
ENSG00000279218,AC006037.2,NA,TEC
ENSG00000226442,AC006037.1,NA,lncRNA
ENSG00000261298,AC122134.1,NA,lncRNA
ENSG00000237784,AC097713.2,NA,processed_pseudogene
ENSG00000228162,AC097713.1,NA,lncRNA
ENSG00000231682,LINC01891,NA,lncRNA
ENSG00000232690,HSPE1P9,NA,unprocessed_pseudogene
ENSG00000188042,ARL4C,10123,protein_coding
ENSG00000280744,LINC01173,NA,lncRNA
ENSG00000278593,AC104394.1,NA,unprocessed_pseudogene
ENSG00000235726,AC010148.1,NA,lncRNA
ENSG00000130147,SH3BP4,23677,protein_coding
ENSG00000226542,AC114814.1,NA,lncRNA
ENSG00000231032,AC114814.2,NA,processed_pseudogene
ENSG00000235293,AC114814.3,NA,lncRNA
ENSG00000157985,AGAP1,116987,protein_coding
ENSG00000235529,AGAP1-IT1,NA,lncRNA
ENSG00000222007,AC064874.1,NA,lncRNA
ENSG00000228499,TMSB10P1,NA,processed_pseudogene
ENSG00000238812,RNU7-127P,NA,snRNA
ENSG00000264676,RN7SL204P,NA,misc_RNA
ENSG00000168505,GBX2,2637,protein_coding
ENSG00000233611,AC019068.1,NA,lncRNA
ENSG00000182177,ASB18,401036,protein_coding
ENSG00000200745,RNU1-31P,NA,snRNA
ENSG00000132321,IQCA1,79781,protein_coding
ENSG00000270540,AC093915.1,NA,lncRNA
ENSG00000232893,IQCA1-AS1,NA,lncRNA
ENSG00000231546,RPL3P5,NA,transcribed_processed_pseudogene
ENSG00000144476,ACKR3,57007,protein_coding
ENSG00000232328,AC084030.1,NA,lncRNA
ENSG00000227252,AC012063.1,NA,lncRNA
ENSG00000202341,RNU6-1051P,NA,snRNA
ENSG00000124835,AC105760.1,NA,lncRNA
ENSG00000198612,COPS8,10920,protein_coding
ENSG00000224844,AC107079.1,NA,lncRNA
ENSG00000224132,AC112715.1,NA,lncRNA
ENSG00000163359,COL6A3,1293,protein_coding
ENSG00000222022,AC112721.1,NA,lncRNA
ENSG00000222032,AC112721.2,NA,lncRNA
ENSG00000115648,MLPH,79083,protein_coding
ENSG00000277842,MIR6811,NA,miRNA
ENSG00000222449,RNU6-1140P,NA,snRNA
ENSG00000071677,PRLH,51052,protein_coding
ENSG00000124839,RAB17,64284,protein_coding
ENSG00000234949,AC104667.2,105373958,lncRNA
ENSG00000227107,AC104667.1,NA,lncRNA
ENSG00000124831,LRRFIP1,9208,protein_coding
ENSG00000177483,RBM44,375316,protein_coding
ENSG00000132329,RAMP1,10267,protein_coding
ENSG00000184182,UBE2F,140739,protein_coding
ENSG00000258984,UBE2F-SCLY,NA,protein_coding
ENSG00000251971,RNU6-1333P,NA,snRNA
ENSG00000132330,SCLY,51540,protein_coding
ENSG00000144488,ESPNL,339768,protein_coding
ENSG00000168427,KLHL30,377007,protein_coding
ENSG00000279484,KLHL30-AS1,NA,TEC
ENSG00000178752,ERFE,151176,protein_coding
ENSG00000132323,ILKAP,80895,protein_coding
ENSG00000186235,LINC02610,NA,lncRNA
ENSG00000225057,AC012485.1,NA,lncRNA
ENSG00000144485,HES6,55502,protein_coding
ENSG00000132326,PER2,8864,protein_coding
ENSG00000283635,AC012485.3,NA,lncRNA
ENSG00000232306,AC012485.2,NA,lncRNA
ENSG00000204104,TRAF3IP1,26146,protein_coding
ENSG00000202099,RNU6-234P,NA,snRNA
ENSG00000065802,ASB1,51665,protein_coding
ENSG00000229915,AC016999.1,NA,lncRNA
ENSG00000274346,AC016999.2,NA,unprocessed_pseudogene
ENSG00000225493,LINC01107,NA,lncRNA
ENSG00000234279,LINC01937,NA,lncRNA
ENSG00000224252,AC113618.1,NA,processed_pseudogene
ENSG00000226992,AC145625.1,NA,lncRNA
ENSG00000233608,TWIST2,117581,protein_coding
ENSG00000227744,LINC01940,NA,lncRNA
ENSG00000068024,HDAC4,9759,protein_coding
ENSG00000266109,MIR4440,NA,miRNA
ENSG00000264810,MIR4441,NA,miRNA
ENSG00000265215,MIR4269,NA,miRNA
ENSG00000264292,MIR2467,NA,miRNA
ENSG00000222020,HDAC4-AS1,NA,lncRNA
ENSG00000196758,AC079612.1,401040,lncRNA
ENSG00000227459,AC079612.2,NA,lncRNA
ENSG00000259889,AC093802.2,NA,lncRNA
ENSG00000220256,AC093802.1,NA,lncRNA
ENSG00000130414,NDUFA10,4705,protein_coding
ENSG00000264279,MIR4786,NA,miRNA
ENSG00000182083,OR6B2,389090,protein_coding
ENSG00000178586,OR6B3,150681,protein_coding
ENSG00000231278,OR9S24P,NA,unprocessed_pseudogene
ENSG00000213048,OR5S1P,NA,unitary_pseudogene
ENSG00000172428,COPS9,150678,protein_coding
ENSG00000178602,OTOS,150677,protein_coding
ENSG00000227479,AC124861.1,NA,lncRNA
ENSG00000063660,GPC1,2817,protein_coding
ENSG00000218416,AC110619.1,100130449,lncRNA
ENSG00000207611,MIR149,406941,miRNA
ENSG00000144504,ANKMY1,51281,protein_coding
ENSG00000188542,DUSP28,285193,protein_coding
ENSG00000142327,RNPEPL1,57140,protein_coding
ENSG00000260942,CAPN10-DT,NA,lncRNA
ENSG00000142330,CAPN10,11132,protein_coding
ENSG00000178623,GPR35,2859,protein_coding
ENSG00000276949,AC011298.3,NA,processed_pseudogene
ENSG00000185176,AQP12B,653437,protein_coding
ENSG00000219159,AC011298.1,NA,lncRNA
ENSG00000184945,AQP12A,375318,protein_coding
ENSG00000274977,AC011298.2,NA,processed_pseudogene
ENSG00000130294,KIF1A,547,protein_coding
ENSG00000172482,AGXT,189,protein_coding
ENSG00000172478,MAB21L4,79919,protein_coding
ENSG00000226321,CROCC2,728763,protein_coding
ENSG00000233392,AC104809.2,NA,lncRNA
ENSG00000223991,AC104809.1,NA,lncRNA
ENSG00000162804,SNED1,25992,protein_coding
ENSG00000229996,AC093585.1,NA,lncRNA
ENSG00000225521,AC005237.1,NA,lncRNA
